academic_item,applies_to_all_offerings,code,type,Status
C04370,True,109317G,CRICOS,Removed or Changed
C04370,True,109317G,CRICOS,Removed or Changed
C04371,True,096873A,CRICOS,Removed or Changed
C04371,True,096873A,CRICOS,Removed or Changed
C04371,True,096873A,CRICOS,Removed or Changed
C04371,True,096873A,CRICOS,Removed or Changed
C04371,True,096873A,CRICOS,Removed or Changed
C04371,True,096873A,CRICOS,Removed or Changed
C04371,True,096873A,CRICOS,Removed or Changed
C04371,True,096873A,CRICOS,Removed or Changed
C04371,True,096873A,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C06124,True,084267M,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11277,True,098054J,CRICOS,Removed or Changed
C11354,True,110894H,CRICOS,Removed or Changed
C11354,True,110894H,CRICOS,Removed or Changed
C11354,True,110894H,CRICOS,Removed or Changed
C11354,True,110894H,CRICOS,Removed or Changed
C11354,True,110894H,CRICOS,Removed or Changed
C10482,True,Pending,CRICOS,Removed or Changed
C10482,True,Pending,CRICOS,Removed or Changed
C10482,True,Pending,CRICOS,Removed or Changed
C10482,True,Pending,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C04008,True,019745C,CRICOS,Removed or Changed
C06017,True,046112A,CRICOS,Removed or Changed
C06017,True,046112A,CRICOS,Removed or Changed
C06017,True,046112A,CRICOS,Removed or Changed
C06017,True,046112A,CRICOS,Removed or Changed
C06017,True,046112A,CRICOS,Removed or Changed
C06017,True,046112A,CRICOS,Removed or Changed
C06017,True,046112A,CRICOS,Removed or Changed
C06017,True,046112A,CRICOS,Removed or Changed
C06017,True,046112A,CRICOS,Removed or Changed
C07029,True,014223C,CRICOS,Removed or Changed
C07029,True,014223C,CRICOS,Removed or Changed
C07029,True,014223C,CRICOS,Removed or Changed
C07029,True,014223C,CRICOS,Removed or Changed
C07029,True,014223C,CRICOS,Removed or Changed
C07029,True,014223C,CRICOS,Removed or Changed
C07029,True,014223C,CRICOS,Removed or Changed
C07029,True,014223C,CRICOS,Removed or Changed
C07029,True,014223C,CRICOS,Removed or Changed
C10136,True,040713B,CRICOS,Removed or Changed
C10136,True,040713B,CRICOS,Removed or Changed
C10136,True,040713B,CRICOS,Removed or Changed
C10136,True,040713B,CRICOS,Removed or Changed
C10136,True,040713B,CRICOS,Removed or Changed
C10136,True,040713B,CRICOS,Removed or Changed
C04381,True,107949B,CRICOS,Removed or Changed
C04381,True,107949B,CRICOS,Removed or Changed
C04381,True,107949B,CRICOS,Removed or Changed
C04381,True,107949B,CRICOS,Removed or Changed
C04381,True,107949B,CRICOS,Removed or Changed
C04381,True,107949B,CRICOS,Removed or Changed
C04381,True,107949B,CRICOS,Removed or Changed
C04381,True,107949B,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C04385,True,098387K,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C11254,True,088014M,CRICOS,Removed or Changed
C04379,True,100411,CRICOS,Removed or Changed
C04379,True,100411,CRICOS,Removed or Changed
C04379,True,100411,CRICOS,Removed or Changed
C04379,True,100411,CRICOS,Removed or Changed
C04379,True,100411,CRICOS,Removed or Changed
C04379,True,100411,CRICOS,Removed or Changed
C04379,True,100411,CRICOS,Removed or Changed
C04379,True,100411,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C06116,True,088013A,CRICOS,Removed or Changed
C10405,True,102566B,CRICOS,Removed or Changed
C10405,True,102566B,CRICOS,Removed or Changed
C10405,True,102566B,CRICOS,Removed or Changed
C10405,True,102566B,CRICOS,Removed or Changed
C06126,True,098505J,CRICOS,Removed or Changed
C06126,True,098505J,CRICOS,Removed or Changed
C06126,True,098505J,CRICOS,Removed or Changed
C06126,True,098505J,CRICOS,Removed or Changed
C06126,True,098505J,CRICOS,Removed or Changed
C06126,True,098505J,CRICOS,Removed or Changed
C06126,True,098505J,CRICOS,Removed or Changed
C06126,True,098505J,CRICOS,Removed or Changed
C11285,True,098059D,CRICOS,Removed or Changed
C11285,True,098059D,CRICOS,Removed or Changed
C11285,True,098059D,CRICOS,Removed or Changed
C11285,True,098059D,CRICOS,Removed or Changed
C04267,True,080272B,CRICOS,Removed or Changed
C04267,True,080272B,CRICOS,Removed or Changed
C04267,True,080272B,CRICOS,Removed or Changed
C04267,True,080272B,CRICOS,Removed or Changed
C04267,True,080272B,CRICOS,Removed or Changed
C04267,True,080272B,CRICOS,Removed or Changed
C10228,True,079735G,CRICOS,Removed or Changed
C10228,True,079735G,CRICOS,Removed or Changed
C10228,True,079735G,CRICOS,Removed or Changed
C10228,True,079735G,CRICOS,Removed or Changed
C10228,True,079735G,CRICOS,Removed or Changed
C10228,True,079735G,CRICOS,Removed or Changed
C10228,True,079735G,CRICOS,Removed or Changed
C11225,True,071632B,CRICOS,Removed or Changed
C11225,True,071632B,CRICOS,Removed or Changed
C11225,True,071632B,CRICOS,Removed or Changed
C11225,True,071632B,CRICOS,Removed or Changed
C11225,True,071632B,CRICOS,Removed or Changed
C11225,True,071632B,CRICOS,Removed or Changed
C11225,True,071632B,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C09057,True,043289M,CRICOS,Removed or Changed
C04259,True,077377G,CRICOS,Removed or Changed
C04259,True,077377G,CRICOS,Removed or Changed
C04259,True,077377G,CRICOS,Removed or Changed
C04259,True,077377G,CRICOS,Removed or Changed
C04259,True,077377G,CRICOS,Removed or Changed
C04259,True,077377G,CRICOS,Removed or Changed
C04259,True,077377G,CRICOS,Removed or Changed
C04259,True,077377G,CRICOS,Removed or Changed
C04259,True,077377G,CRICOS,Removed or Changed
C11298,True,101146,CRICOS,Removed or Changed
C11298,True,101146,CRICOS,Removed or Changed
C11298,True,101146,CRICOS,Removed or Changed
C11298,True,101146,CRICOS,Removed or Changed
C11298,True,101146,CRICOS,Removed or Changed
C11298,True,101146,CRICOS,Removed or Changed
C11298,True,101146,CRICOS,Removed or Changed
C11298,True,101146,CRICOS,Removed or Changed
C10412,True,102819H,CRICOS,Removed or Changed
C10412,True,102819H,CRICOS,Removed or Changed
C10412,True,102819H,CRICOS,Removed or Changed
C10412,True,102819H,CRICOS,Removed or Changed
C10412,True,102819H,CRICOS,Removed or Changed
C10412,True,102819H,CRICOS,Removed or Changed
C10412,True,102819H,CRICOS,Removed or Changed
C10412,True,102819H,CRICOS,Removed or Changed
C10412,True,102819H,CRICOS,Removed or Changed
C10454,True,106872D,CRICOS,Removed or Changed
C10454,True,106872D,CRICOS,Removed or Changed
C10454,True,106872D,CRICOS,Removed or Changed
C10454,True,106872D,CRICOS,Removed or Changed
C10454,True,106872D,CRICOS,Removed or Changed
C10454,True,106872D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C03002,True,008674D,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C09018,True,015936F,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C04395,True,098389G,CRICOS,Removed or Changed
C10451,True,106870F,CRICOS,Removed or Changed
C10451,True,106870F,CRICOS,Removed or Changed
C10451,True,106870F,CRICOS,Removed or Changed
C10451,True,106870F,CRICOS,Removed or Changed
C10451,True,106870F,CRICOS,Removed or Changed
C10451,True,106870F,CRICOS,Removed or Changed
C10451,True,106870F,CRICOS,Removed or Changed
C10451,True,106870F,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C03068,True,100293,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C09079,True,080270D,CRICOS,Removed or Changed
C04431,True,107869B,CRICOS,Removed or Changed
C04431,True,107869B,CRICOS,Removed or Changed
C04431,True,107869B,CRICOS,Removed or Changed
C04431,True,107869B,CRICOS,Removed or Changed
C04431,True,107869B,CRICOS,Removed or Changed
C04431,True,107869B,CRICOS,Removed or Changed
C04431,True,107869B,CRICOS,Removed or Changed
C04431,True,107869B,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C04320,True,092803C,CRICOS,Removed or Changed
C07021,True,020210B,CRICOS,Removed or Changed
C07021,True,020210B,CRICOS,Removed or Changed
C07021,True,020210B,CRICOS,Removed or Changed
C07021,True,020210B,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C06113,True,084253F,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C04309,True,088084G,CRICOS,Removed or Changed
C10404,True,102565C,CRICOS,Removed or Changed
C10404,True,102565C,CRICOS,Removed or Changed
C10404,True,102565C,CRICOS,Removed or Changed
C10404,True,102565C,CRICOS,Removed or Changed
C10404,True,102565C,CRICOS,Removed or Changed
C10404,True,102565C,CRICOS,Removed or Changed
C03051,True,075277F,CRICOS,Removed or Changed
C03051,True,075277F,CRICOS,Removed or Changed
C03051,True,075277F,CRICOS,Removed or Changed
C03051,True,075277F,CRICOS,Removed or Changed
C03051,True,075277F,CRICOS,Removed or Changed
C03051,True,075277F,CRICOS,Removed or Changed
C09081,True,085890B,CRICOS,Removed or Changed
C09081,True,085890B,CRICOS,Removed or Changed
C09081,True,085890B,CRICOS,Removed or Changed
C04432,True,106475F,CRICOS,Removed or Changed
C04432,True,106475F,CRICOS,Removed or Changed
C04432,True,106475F,CRICOS,Removed or Changed
